year,importer1,importer2,flow1,flow2
2013,"Prasanna S.R.M.","Acharyaa P.",8.19,4.36
2013,"Prasanna S.R.M.","Chandra S.",8.19,4.36
2013,"Prasanna S.R.M.","Lata S.",8.19,4.36
2013,"Prasanna S.R.M.","Murthy H.A.",8.19,4.36
2013,"Adiga N.","Singh S.R.",8.19,4.36
2013,"Adiga N.","Anand K.",8.19,4.36
2013,"Adiga N.","Kumar P.",8.19,4.36
2013,"Adiga N.","Singh B.C.",8.19,4.36
2013,"Adiga N.","Binil Kumar S.L.",8.19,4.36
2013,"Adiga N.","Bhadran T.G.",8.19,4.36
2013,"Adiga N.","Sajini T.",8.19,4.36
2013,"Adiga N.","Saha A.",8.19,4.36
2013,"Adiga N.","Basu T.",8.19,4.36
2013,"Adiga N.","Rao K.S.",8.19,4.36
2013,"Adiga N.","Narendra N.P.",8.19,4.36
2013,"Adiga N.","Sao A.K.",8.19,4.36
2013,"Adiga N.","Kumar R.",8.19,4.36
2013,"Adiga N.","Talukdar P.",8.19,4.36
2013,"Adiga N.","Acharyaa P.",8.19,4.36
2013,"Adiga N.","Chandra S.",8.19,4.36
2013,"Adiga N.","Lata S.",8.19,4.36
2013,"Adiga N.","Murthy H.A.",8.19,4.36
2013,"Singh S.R.","Anand K.",8.19,4.36
2013,"Singh S.R.","Kumar P.",8.19,4.36
2013,"Singh S.R.","Singh B.C.",8.19,4.36
2013,"Singh S.R.","Binil Kumar S.L.",8.19,4.36
2013,"Singh S.R.","Bhadran T.G.",8.19,4.36
2013,"Singh S.R.","Sajini T.",8.19,4.36
2013,"Singh S.R.","Saha A.",8.19,4.36
2013,"Singh S.R.","Basu T.",8.19,4.36
2013,"Singh S.R.","Rao K.S.",8.19,4.36
2013,"Singh S.R.","Narendra N.P.",8.19,4.36
2013,"Singh S.R.","Sao A.K.",8.19,4.36
2013,"Singh S.R.","Kumar R.",8.19,4.36
2013,"Singh S.R.","Talukdar P.",8.19,4.36
2013,"Singh S.R.","Acharyaa P.",8.19,4.36
2013,"Singh S.R.","Chandra S.",8.19,4.36
2013,"Singh S.R.","Lata S.",8.19,4.36
2013,"Singh S.R.","Murthy H.A.",8.19,4.36
2013,"Anand K.","Kumar P.",8.19,4.36
2013,"Anand K.","Singh B.C.",8.19,4.36
2013,"Anand K.","Binil Kumar S.L.",8.19,4.36
2013,"Anand K.","Bhadran T.G.",8.19,4.36
2013,"Anand K.","Sajini T.",8.19,4.36
2013,"Anand K.","Saha A.",8.19,4.36
2013,"Anand K.","Basu T.",8.19,4.36
2013,"Anand K.","Rao K.S.",8.19,4.36
2013,"Anand K.","Narendra N.P.",8.19,4.36
2013,"Anand K.","Sao A.K.",8.19,4.36
2013,"Anand K.","Kumar R.",8.19,4.36
2013,"Anand K.","Talukdar P.",8.19,4.36
2013,"Anand K.","Acharyaa P.",8.19,4.36
2013,"Anand K.","Chandra S.",8.19,4.36
2013,"Anand K.","Lata S.",8.19,4.36
2013,"Anand K.","Murthy H.A.",8.19,4.36
2013,"Kumar P.","Singh B.C.",8.19,4.36
2013,"Kumar P.","Binil Kumar S.L.",8.19,4.36
2013,"Kumar P.","Bhadran T.G.",8.19,4.36
2013,"Kumar P.","Sajini T.",8.19,4.36
2013,"Kumar P.","Saha A.",8.19,4.36
2013,"Kumar P.","Basu T.",8.19,4.36
2013,"Kumar P.","Rao K.S.",8.19,4.36
2013,"Kumar P.","Narendra N.P.",8.19,4.36
2013,"Kumar P.","Sao A.K.",8.19,4.36
2013,"Kumar P.","Kumar R.",8.19,4.36
2013,"Kumar P.","Talukdar P.",8.19,4.36
2013,"Kumar P.","Acharyaa P.",8.19,4.36
2013,"Kumar P.","Chandra S.",8.19,4.36
2013,"Kumar P.","Lata S.",8.19,4.36
2013,"Kumar P.","Murthy H.A.",8.19,4.36
