year,importer1,importer2,flow1,flow2
2017,"Iwahori Y.","Funahashi K.",8.19,4.36
2017,"Iwahori Y.","Kasugai K.",8.19,4.36
2017,"Bhuyan M.K.","Funahashi K.",8.19,4.36
2017,"Bhuyan M.K.","Kasugai K.",8.19,4.36
2017,"Funahashi K.","Kasugai K.",8.19,4.36
2017,"Oiwa D.","Fukui S.",8.19,4.36
2017,"Oiwa D.","Iwahori Y.",8.19,4.36
2017,"Oiwa D.","Kijsirikul B.",8.19,4.36
2017,"Oiwa D.","Nakamura T.",8.19,4.36
2017,"Oiwa D.","Bhuyan M.",8.19,4.36
2017,"Fukui S.","Iwahori Y.",8.19,4.36
2017,"Fukui S.","Kijsirikul B.",8.19,4.36
2017,"Fukui S.","Nakamura T.",8.19,4.36
2017,"Fukui S.","Bhuyan M.",8.19,4.36
2017,"Iwahori Y.","Kijsirikul B.",8.19,4.36
2017,"Iwahori Y.","Nakamura T.",8.19,4.36
2017,"Iwahori Y.","Bhuyan M.",8.19,4.36
2017,"Kijsirikul B.","Nakamura T.",8.19,4.36
2017,"Kijsirikul B.","Bhuyan M.",8.19,4.36
2017,"Nakamura T.","Bhuyan M.",8.19,4.36
2017,"Iwahori Y.","Hagi H.",8.19,4.36
2017,"Iwahori Y.","Usami H.",8.19,4.36
2017,"Iwahori Y.","Woodham R.J.",8.19,4.36
2017,"Iwahori Y.","Wang A.",8.19,4.36
2017,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2017,"Iwahori Y.","Kasugai K.",8.19,4.36
2017,"Hagi H.","Usami H.",8.19,4.36
2017,"Hagi H.","Woodham R.J.",8.19,4.36
2017,"Hagi H.","Wang A.",8.19,4.36
2017,"Hagi H.","Bhuyan M.K.",8.19,4.36
2017,"Hagi H.","Kasugai K.",8.19,4.36
2017,"Usami H.","Woodham R.J.",8.19,4.36
2017,"Usami H.","Wang A.",8.19,4.36
2017,"Usami H.","Bhuyan M.K.",8.19,4.36
2017,"Usami H.","Kasugai K.",8.19,4.36
2017,"Woodham R.J.","Wang A.",8.19,4.36
2017,"Woodham R.J.","Bhuyan M.K.",8.19,4.36
2017,"Woodham R.J.","Kasugai K.",8.19,4.36
2017,"Wang A.","Bhuyan M.K.",8.19,4.36
2017,"Wang A.","Kasugai K.",8.19,4.36
2017,"Bhuyan M.K.","Kasugai K.",8.19,4.36
2016,"Chakraborty B.K.","Bhuyan M.K.",8.19,4.36
2016,"Chakraborty B.K.","Kumar S.",8.19,4.36
2016,"Bhuyan M.K.","Kumar S.",8.19,4.36
2016,"Kumar S.","Bhuyan M.K.",8.19,4.36
2016,"Kumar S.","Chakraborty B.K.",8.19,4.36
2016,"Bhuyan M.K.","Chakraborty B.K.",8.19,4.36
2016,"Malathi T.","Bhuyan M.",8.19,4.36
2016,"Chakraborty B.K.","Bhuyan M.K.",8.19,4.36
2016,"Chakraborty B.K.","Kumar S.",8.19,4.36
2016,"Bhuyan M.K.","Kumar S.",8.19,4.36
2016,"Kumar S.","Bhuyan M.K.",8.19,4.36
2016,"Kumar S.","Chakraborty B.K.",8.19,4.36
2016,"Bhuyan M.K.","Chakraborty B.K.",8.19,4.36
2016,"Chakraborty B.K.","Bhuyan M.K.",8.19,4.36
2016,"Chakraborty B.K.","Kumar S.",8.19,4.36
2016,"Bhuyan M.K.","Kumar S.",8.19,4.36
2016,"Kumar S.","Bhuyan M.K.",8.19,4.36
2016,"Kumar S.","Chakraborty B.K.",8.19,4.36
2016,"Bhuyan M.K.","Chakraborty B.K.",8.19,4.36
2016,"Oiwa D.","Fukui S.",8.19,4.36
2016,"Oiwa D.","Iwahori Y.",8.19,4.36
2016,"Oiwa D.","Nakamura T.",8.19,4.36
2016,"Oiwa D.","Bhuyan M.",8.19,4.36
2016,"Fukui S.","Iwahori Y.",8.19,4.36
2016,"Fukui S.","Nakamura T.",8.19,4.36
2016,"Fukui S.","Bhuyan M.",8.19,4.36
2016,"Iwahori Y.","Nakamura T.",8.19,4.36
2016,"Iwahori Y.","Bhuyan M.",8.19,4.36
2016,"Nakamura T.","Bhuyan M.",8.19,4.36
2016,"Kumar S.","Bhuyan M.K.",8.19,4.36
2016,"Chakraborty B.K.","Bhuyan M.K.",8.19,4.36
